Diameter,HMag,Albedo,Density,Strength,Alpha,Velocity,Angle,Azimuth, Latitude,Longitude,LumEff,Ablation,Altitude,GroundE,BlastRad1,BlastRad2,BlastRad4,BlastRad10,ThermRad2,ThermRad3,ThermRad4,ThermRad6,BlastPop1,BlastPop2,BlastPop4,BlastPop10,ThermPop2,ThermPop3,ThermPop4,ThermPop6,TsuWet,TsuCas,GlobalCas
146.35,20.8275,0.3831,1743.31,1769000.0,0.1734,27491.0,35.65,329.56,13.7,131.167,0.0259,5.531e-08,25930.0,0.0,94074.0,71643.8,37161.2,0.0,79945.7,59432.3,37814.3,28270.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.11,22.2889,0.3785,1186.75,6801000.0,0.2184,19024.0,60.6,333.19,-8.97118,-89.0454,0.009679,9.433e-09,21270.0,8.12197e-06,26068.9,2793.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.27,26.3589,0.19,1468.93,1149000.0,0.1579,38749.0,14.54,42.79,-24.3793,-89.3414,0.001412,1.812e-09,42700.0,2.08232e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.11,24.5333,0.0748,1897.27,3443000.0,0.2286,19177.0,74.57,109.84,34.4849,125.979,0.0006276,6.57e-10,19450.0,1.6932e-05,25704.0,5336.76,0.0,0.0,0.0,0.0,0.0,0.0,16060.5,19.8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.26,28.4071,0.0724,2496.5,3198000.0,0.2576,16410.0,43.8,353.35,-3.73774,-131.298,0.0006838,1.461e-08,28350.0,1.41642e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,28.6831,0.0592,1976.74,593800.0,0.1906,15816.0,43.19,74.04,-7.50746,143.656,0.004962,1.485e-08,35970.0,2.33557e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.04,27.4961,0.2157,2374.02,4124000.0,0.1794,20246.0,27.2,50.58,-27.7639,156.086,0.009969,4.089e-10,29850.0,4.57561e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.15,26.8287,0.0336,1961.61,314300.0,0.1927,16769.0,42.68,51.73,-39.123,125.076,0.003176,1.191e-08,29470.0,1.41049e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.05,23.9027,0.1654,2521.96,747000.0,0.1475,19234.0,59.7,95.56,13.6709,-161.879,0.02303,4.101e-09,20180.0,4.44803e-06,24525.4,1024.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.25,21.1318,0.4588,2698.41,191200.0,0.1157,11676.0,34.94,6.17,19.0023,-159.201,0.0005682,6.231e-09,15790.0,0.000471465,49649.9,33136.8,15218.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425.23,20.0103,0.0963,3048.1,2046000.0,0.1703,31714.0,60.2,120.24,32.4967,42.063,0.01874,1.153e-09,260.0,6287.14,257833.0,142568.0,81650.7,44686.6,385578.0,297480.0,210350.0,175991.0,15798400.0,521846.0,36892.6,2490.49,25481700.0,18956800.0,4055510.0,1754680.0,0.0,0.0,0.0
16.74,29.5048,0.0099,2790.91,2425000.0,0.1186,33012.0,26.25,166.68,-20.6483,-123.957,0.003404,1.598e-08,38000.0,3.16192e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.36,26.9423,0.0976,2873.64,420900.0,0.16,15501.0,64.04,243.81,4.67191,-170.224,0.0202,1.684e-09,27250.0,1.69476e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.47,25.3366,0.1989,1903.99,9794000.0,0.2582,17083.0,39.85,171.33,-17.6612,74.9381,0.00664,8.212e-10,20640.0,0.000135128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.71,26.7415,0.1633,2161.54,2485000.0,0.2915,13223.0,77.39,60.12,43.4803,73.4131,0.02639,2.088e-09,24320.0,4.98806e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229.24,20.2752,0.2597,1944.58,7185000.0,0.2238,20828.0,31.43,135.48,14.5704,-144.394,0.00594,5.938e-09,12890.0,0.00343451,238205.0,131963.0,78948.4,32163.9,57137.4,43312.9,29239.2,23422.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.46,20.4742,0.1497,2595.56,3886000.0,0.1305,24946.0,46.5,43.48,-53.2596,-49.6791,0.0004364,8.539e-09,9850.0,0.00105988,300608.0,120422.0,67330.8,34125.9,24258.7,17635.7,10343.9,6766.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.98,23.0441,0.2686,2528.71,4948000.0,0.2931,16889.0,25.23,156.14,19.779,-40.7561,0.01068,1.765e-08,22100.0,2.50581e-05,24966.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7,29.7299,0.3098,2447.44,847400.0,0.2709,14446.0,44.45,261.67,-53.3318,-159.503,0.01745,6.506e-10,35640.0,1.10598e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.93,25.4583,0.0382,2434.79,256800.0,0.1197,15892.0,43.95,51.53,15.1809,20.516,0.000344,6.626e-08,28530.0,1.41196e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.58,21.8619,0.2542,2009.56,1527000.0,0.1756,15057.0,75.48,204.52,57.0,-98.0698,0.005625,4.293e-10,11940.0,0.000738933,58629.3,38898.2,21487.8,5602.13,13372.3,6981.1,0.0,0.0,721.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.61,28.2055,0.1583,3540.61,191600.0,0.1241,19280.0,23.36,198.76,-34.7857,6.3432,0.0005172,3.517e-08,45970.0,1.4478e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.49,24.0428,0.2467,1185.09,4570000.0,0.1085,22647.0,50.91,52.66,-9.0774,167.339,0.001809,1.056e-09,26550.0,9.15619e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.76,29.9875,0.2338,1220.23,294400.0,0.1061,17365.0,75.79,98.39,-70.7188,-37.4889,0.02029,2.07e-08,44370.0,3.02595e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.53,24.1926,0.0211,2116.03,495700.0,0.134,28298.0,28.75,171.78,28.0769,76.9523,0.02316,4.132e-08,24010.0,6.51169e-17,93303.0,72665.0,38876.3,4375.87,74179.5,55154.5,35110.8,26267.8,47468800.0,27437700.0,4496250.0,45610.3,29262900.0,11677500.0,3239080.0,1605570.0,0.0,0.0,0.0
49.67,23.9857,0.1814,1570.29,403800.0,0.1684,26734.0,50.23,332.46,-19.8672,-114.988,0.003644,8.539e-09,28480.0,1.13194e-07,10023.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.39,29.8313,0.0708,2861.26,867400.0,0.1632,14091.0,48.64,210.11,-39.0316,-59.2178,0.0004651,2.965e-09,33780.0,4.09203e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.65,29.4018,0.0954,2117.49,1817000.0,0.1142,16651.0,62.52,271.42,59.0993,-113.552,0.01805,1.528e-09,32340.0,3.85661e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.67,24.4699,0.0356,2509.26,207000.0,0.1326,15463.0,49.73,287.61,-28.8489,-77.0724,0.007035,6.338e-08,23590.0,9.26035e-13,37259.1,15535.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.42,23.75,0.0317,2287.39,647000.0,0.2345,23722.0,65.28,148.31,0.930161,-47.7517,0.006425,2.855e-08,19450.0,2.08506e-11,86711.1,68670.6,38148.5,10829.5,30985.1,20453.6,4474.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.07,24.5798,0.2106,3005.36,190400.0,0.1088,14495.0,31.71,79.25,-18.9494,-73.8702,0.006469,4.422e-09,26420.0,1.12389e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.68,24.3284,0.2564,1910.32,3161000.0,0.1784,14447.0,52.66,213.3,57.7065,-140.28,0.0004526,1.736e-09,23090.0,1.36829e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249.69,20.874,0.1261,2154.88,133500.0,0.1986,25926.0,65.12,286.19,45.5208,64.9491,0.0161,9.512e-09,11450.0,0.000131484,284648.0,110314.0,62247.2,31104.9,133921.0,103065.0,72426.9,60271.3,931568.0,350147.0,97552.4,4479.45,414681.0,303793.0,131518.0,92386.4,0.0,0.0,0.0
13.37,25.8228,0.4611,2015.89,2869000.0,0.1816,13223.0,13.21,123.06,46.7079,-1.9586,0.002397,1.886e-09,28270.0,2.95563e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.05,27.0669,0.3202,2289.96,257100.0,0.2847,15051.0,25.61,147.37,-65.4967,21.4916,0.002517,1.078e-08,38810.0,5.93632e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.55,20.1929,0.0619,2642.83,339800.0,0.1403,17569.0,53.95,212.5,25.1635,136.365,0.0004025,6.348e-10,0.0,2933.16,188343.0,104558.0,59839.8,32836.2,38617.5,29794.1,21067.6,17626.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6792190.0,176564.0,0.0
177.64,20.27,0.4345,1849.45,9190000.0,0.2655,40039.0,23.29,24.77,-21.527,-28.428,0.0004889,6.931e-09,25240.0,5.86378e-07,162354.0,131818.0,79303.0,30495.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.87,25.2724,0.1895,2081.46,200200.0,0.1401,21065.0,53.11,163.3,-36.9791,64.5555,0.009409,4.15e-08,34630.0,5.99802e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481.51,21.7117,0.0157,1599.83,411500.0,0.1768,18953.0,44.42,260.46,12.5092,170.66,0.005987,2.5e-09,4430.0,552.571,210346.0,112886.0,63033.5,32884.6,126644.0,97667.3,68990.1,57670.2,416.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109016.0,2689.21,0.0
27.03,27.2406,0.0306,2118.01,801400.0,0.2671,21704.0,6.39,127.68,13.3982,62.9034,0.00139,3.924e-10,36230.0,1.0229e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.9,27.4603,0.1096,2195.45,844200.0,0.2713,23000.0,50.47,298.95,0.862571,95.3157,0.02802,1.549e-08,35920.0,2.09154e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.38,20.5064,0.2171,1712.15,903300.0,0.2061,16882.0,33.62,244.98,18.1519,165.19,0.01262,4.173e-08,19040.0,5.09637e-07,110170.0,89570.8,53161.3,19840.0,63754.5,47672.8,30904.5,23660.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.56,22.7298,0.1353,1275.89,2950000.0,0.2288,17059.0,35.55,260.06,-7.8663,-108.835,0.01579,3.669e-10,21000.0,0.00012118,38869.4,18944.7,0.0,0.0,13235.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.37,28.922,0.0873,2475.59,2187000.0,0.1892,23992.0,50.11,93.03,-3.34864,52.5435,0.001293,5.187e-09,34040.0,2.2309e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.49,24.9516,0.0888,1665.76,712200.0,0.1697,17421.0,45.71,99.03,-66.7852,-107.507,0.001197,2.228e-08,28180.0,5.90602e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.08,21.4254,0.1993,1932.57,188000.0,0.2668,23010.0,66.88,225.13,-17.5352,124.977,0.0007294,3.87e-10,10530.0,0.0621987,176445.0,96385.7,63549.6,24870.0,8508.17,0.0,0.0,0.0,9616.86,1912.5,105.123,15.7213,2.56244,0.0,0.0,0.0,0.0,0.0,0.0
54.73,22.9321,0.3943,2391.48,6611000.0,0.2274,27817.0,73.78,122.88,-31.0627,92.0193,0.006322,6.564e-08,26720.0,0.0,27144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310.95,21.1476,0.0632,2259.47,6090000.0,0.1706,28675.0,66.21,214.58,-30.049,10.2226,0.0003948,1.61e-08,10550.0,8.43403e-07,338582.0,139497.0,77274.6,39622.2,28847.5,21220.1,13019.1,9233.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.37,23.4753,0.2336,1764.06,6181000.0,0.2993,29078.0,45.61,244.2,78.7282,-51.545,0.009535,5.305e-08,27890.0,0.0,22363.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282.86,20.7899,0.1062,1450.96,113100.0,0.2896,18205.0,75.7,116.31,23.2128,-120.338,0.001616,4.034e-08,14760.0,3.35311e-07,252402.0,138027.0,91029.8,35556.8,27755.4,19245.0,8732.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.43,21.953,0.0216,1744.22,7330000.0,0.123,17949.0,38.8,158.82,23.6849,59.7102,0.002689,4.842e-10,5400.0,154.319,204202.0,98793.7,53793.1,27929.7,59762.0,45979.2,32287.2,26851.0,2175590.0,29417.7,0.0,0.0,0.0,0.0,0.0,0.0,1419160.0,6300.82,0.0
57.79,23.6874,0.1764,1496.75,446200.0,0.2141,12630.0,34.07,66.83,-13.7903,107.775,0.006045,4.811e-08,31780.0,6.19278e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.15,22.044,0.2166,1671.58,3647000.0,0.2165,30908.0,32.89,334.39,-29.7083,2.7539,0.0065,6.874e-10,18940.0,0.000120024,77899.8,60154.6,32565.9,6646.08,26215.9,16244.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.27,29.8322,0.0388,2570.9,938800.0,0.2298,22377.0,30.59,165.52,24.1598,172.074,0.002768,6.88e-08,39800.0,2.28955e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.57,24.3151,0.1591,2662.11,2496000.0,0.1327,16065.0,36.31,207.22,-2.95036,152.748,0.0003583,1.828e-08,27320.0,3.15153e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266.73,22.4549,0.0258,1643.31,3960000.0,0.1567,23683.0,19.44,103.57,42.8903,99.711,0.001794,7.903e-10,14520.0,0.0107772,280686.0,143873.0,77821.2,33928.7,37660.0,27547.7,16553.6,11338.7,95550.4,17561.5,2870.18,627.904,741.814,433.356,169.014,82.875,0.0,0.0,0.0
11.01,26.7162,0.2985,2376.76,423200.0,0.1434,24588.0,13.2,203.97,-15.5031,-133.149,0.001377,2.702e-09,43530.0,1.76819e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.29,28.3177,0.2095,1890.7,744500.0,0.1235,14691.0,72.92,44.3,-7.25033,160.048,0.008617,3.66e-10,34900.0,6.02303e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.96,27.2925,0.066,2780.27,222900.0,0.2586,18215.0,20.81,329.61,-24.0752,-89.2262,0.0006905,4.49e-08,40810.0,7.21708e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.36,27.6898,0.211,1381.04,448900.0,0.1791,20636.0,10.29,24.35,31.4983,128.77,0.002438,5.892e-09,43420.0,2.0842e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.83,21.1369,0.3296,3722.27,683000.0,0.2232,13491.0,62.25,235.64,68.4419,-135.277,0.005618,4.799e-10,7200.0,2.86377,121947.0,63236.0,37819.4,17722.4,26308.8,19774.0,13022.5,10156.7,4917.39,645.37,636.766,0.0,45.56,0.0,0.0,0.0,0.0,0.0,0.0
117.56,22.0128,0.1993,1664.8,507000.0,0.1935,17371.0,79.65,210.44,-10.7538,-169.378,0.0004371,6.141e-08,21880.0,1.19821e-12,52324.9,31228.4,9881.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.47,21.7557,0.0379,2331.4,6069000.0,0.1908,21166.0,40.62,210.22,-15.0661,106.348,0.000586,1.34e-09,5960.0,117.535,218553.0,103270.0,55928.6,29019.3,27926.8,21209.7,14393.2,11591.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684563.0,5.16682,0.0
31.87,24.4811,0.2792,1762.62,5576000.0,0.1055,17093.0,34.54,100.11,3.53766,-10.051,0.01186,3.925e-08,26370.0,3.0005e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.84,29.1543,0.26,1316.48,6853000.0,0.2137,28103.0,65.92,336.26,36.1193,-162.985,0.0003771,1.98e-08,33660.0,6.87079e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.46,25.5527,0.0679,2418.37,790300.0,0.2394,13134.0,35.78,58.07,-29.9591,-50.1558,0.001113,4.929e-10,23570.0,2.78485e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.02,25.1379,0.1839,1920.45,241400.0,0.1139,28434.0,16.71,302.11,-51.5672,130.293,0.01025,2.95e-08,42120.0,3.80208e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.7,22.649,0.0381,2555.77,126200.0,0.1183,11819.0,54.63,354.95,33.949,-93.4922,0.002353,1.142e-08,9170.0,0.327296,155207.0,87442.3,56690.7,22984.0,19798.7,14117.1,7589.55,3885.13,1575350.0,406727.0,89875.0,11099.7,6841.44,3343.87,708.862,187.201,0.0,0.0,0.0
7.18,29.964,0.0353,1753.42,404100.0,0.2354,12206.0,40.8,74.17,39.9074,-87.1195,0.00192,3.431e-09,35230.0,6.78204e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.03,21.2998,0.1774,2825.63,510200.0,0.1978,12794.0,31.95,21.5,32.9257,-174.595,0.003423,1.823e-08,14650.0,0.000582664,84992.2,66792.0,39440.3,14576.6,19453.6,11764.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.34,20.1993,0.372,2307.68,790100.0,0.1828,34598.0,15.02,335.95,-34.4114,14.1465,0.004927,1.039e-08,24890.0,3.56978e-07,218829.0,148859.0,90543.6,35853.8,68594.1,50496.8,31067.8,22131.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.52,21.9109,0.096,2394.96,7250000.0,0.2748,19018.0,14.18,237.59,-1.89387,129.8,0.001176,8.686e-09,19070.0,0.00830787,104066.0,84459.9,49538.7,17867.2,1665.51,0.0,0.0,0.0,18395.5,17931.2,10400.7,2655.17,62.9547,0.0,0.0,0.0,0.0,0.0,0.0
44.86,24.967,0.0901,2414.17,2097000.0,0.2193,27150.0,62.08,162.45,-58.5543,161.252,0.001246,8.542e-09,24530.0,1.21665e-07,20280.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.43,23.2591,0.0357,1358.32,2301000.0,0.1168,16342.0,29.61,190.12,-52.8842,140.507,0.0009405,1.482e-08,19940.0,2.06725e-05,65620.3,46591.4,22575.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.85,24.0812,0.1867,2984.3,7761000.0,0.152,18411.0,31.26,357.81,52.3248,170.728,0.0007344,9.014e-10,21490.0,1.62996e-05,18807.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.87,22.2929,0.3025,2423.47,222800.0,0.1206,18336.0,60.01,111.74,-18.2641,-11.292,0.007482,8.081e-09,18250.0,1.35293e-05,44835.8,26263.7,8330.03,0.0,2616.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.39,28.1109,0.1424,1545.47,1215000.0,0.2522,18901.0,44.64,284.94,73.5919,-109.639,0.004232,1.173e-08,35030.0,9.00759e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.27,26.426,0.018,2249.33,4788000.0,0.2271,22978.0,39.05,154.77,72.1347,-91.4522,0.001709,2.305e-09,23960.0,5.41679e-06,21020.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.91,21.7032,0.217,1655.2,727200.0,0.2451,17918.0,75.3,73.42,40.6661,90.1598,0.00717,3.568e-08,19500.0,1.14872e-07,61769.0,42841.0,20225.2,0.0,17347.7,5022.1,0.0,0.0,1066.79,295.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.02,24.1519,0.0908,2904.86,5753000.0,0.277,16548.0,14.34,45.85,-41.2866,-115.045,0.003841,2.076e-08,22770.0,4.99605e-06,26915.0,1689.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.79,28.1958,0.6459,1748.29,236300.0,0.1636,15893.0,55.58,60.19,-59.8089,-29.1306,0.0007832,4.407e-10,41770.0,1.03822e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.04,27.8503,0.1559,2439.16,1688000.0,0.2173,21587.0,62.69,330.39,-52.9734,2.795,0.01299,8.84e-10,31940.0,2.1554e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275.58,20.6292,0.1297,1447.6,405200.0,0.238,20916.0,24.55,179.3,76.3738,176.782,0.001759,3.618e-10,13610.0,0.0134182,257798.0,139306.0,77779.8,32900.6,32900.6,23860.8,13858.3,8880.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.82,29.0587,0.1234,2648.89,9401000.0,0.1276,17144.0,36.02,285.93,12.4752,-8.6644,0.001308,5.779e-10,24730.0,2.25283e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.07,27.7993,0.1621,4881.16,8914000.0,0.2706,12482.0,24.32,231.55,-38.5273,-40.4045,0.001929,9.985e-09,21360.0,4.24766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.09,23.709,0.2496,2489.06,1210000.0,0.1462,33972.0,25.86,224.26,11.9441,-32.3924,0.001062,6.739e-09,30520.0,6.95313e-08,22344.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.76,25.2203,0.3031,2345.17,555600.0,0.1323,17984.0,43.49,248.36,56.6491,-86.7519,0.01079,4.34e-09,29580.0,1.60837e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746.56,20.8274,0.0147,2567.82,763600.0,0.1567,18096.0,62.06,233.85,-58.4672,-122.934,0.0007184,2.811e-08,590.0,7119.25,296716.0,163560.0,93722.7,51164.2,88995.5,68660.5,48548.5,40617.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
